IfcTimeSeries,418
IfcTimeSeriesReferenceRelationship,673
IfcTimeSeriesSchedule,712
IfcTimeSeriesValue,35
IfcTopologicalRepresentationItem,84
IfcTopologyRepresentation,88
IfcTransformerType,549
IfcTransportElement,416
IfcTransportElementType,475
IfcTrapeziumProfileDef,561
IfcTrimmedCurve,143
IfcTubeBundleType,138
IfcTwoDirectionRepeatFactor,315
IfcTypeObject,42
IfcTypeProduct,43
IfcUShapeProfileDef,670
IfcUnitAssignment,245
IfcUnitaryEquipmentType,234
IfcValveType,465
IfcVector,652
IfcVertex,520
IfcVertexBasedTextureMap,736
IfcVertexLoop,244
IfcVertexPoint,521
IfcVibrationIsolatorType,137
IfcVirtualElement,168
IfcVirtualGridIntersection,589
IfcWall,452
IfcWallStandardCase,453
IfcWallType,282
IfcWasteTerminalType,295
IfcWaterProperties,721
IfcWindow,667
IfcWindowLiningProperties,252
IfcWindowPanelProperties,96
IfcWindowStyle,345
IfcWorkControl,185
IfcWorkPlan,187
IfcWorkSchedule,186
IfcZShapeProfileDef,528
IfcZone,669
